hasIdBycicleParking,description,District,idDistrict,same_as_wikidata_District,PostalAddress,same_as_wikidata_PostalAddress,Neighborhood,same_as_wikidata_Neighborhood,idNeighborhood,state,installDate
123802,Situado Aparcabicicletas ESCUELA MUNICIPAL DE MÚSICA ALMUDENA CANO,Arganzuela,2,https://wikidata.org/entity/Q2000929,"PASAJE TORTOSA, 6",,Palos de Moguer,https://wikidata.org/entity/Q521009,26,1,
124711,Situado Aparcabicicletas EN LA GLORIETA,Retiro,3,https://wikidata.org/entity/Q2002296,"PLAZA CONDE DE CASAL, 5",,Estrella,https://wikidata.org/entity/Q3773738,33,1,
124995,Situado Aparcabicicletas Dirección General de Agricultura de la Comunidad de Madrid,Arganzuela,2,https://wikidata.org/entity/Q2000929,Ronda de Atocha,https://wikidata.org/entity/Q26831149,Palos de Moguer,https://wikidata.org/entity/Q521009,26,1,
128692,"Situado Aparcabicicletas AL LADO DEL CEIP CIUDAD DE ROMA, EN LA ENTRADA DEL PARQUE",Retiro,3,https://wikidata.org/entity/Q2002296,"Calle de Juan Esplandiu, Madrid",https://wikidata.org/entity/Q57719867,Estrella,https://wikidata.org/entity/Q3773738,33,1,
130122,Situado Aparcabicicletas EN LA PARTE DE LAS OFICINAS,Retiro,3,https://wikidata.org/entity/Q2002296,"Calle de Juan Esplandiu, Madrid",https://wikidata.org/entity/Q57719867,Estrella,https://wikidata.org/entity/Q3773738,33,1,
130831,Situado Aparcabicicletas AL LADO DE Casa de América,Salamanca,4,https://wikidata.org/entity/Q1773521,Alcalá Street,https://wikidata.org/entity/Q2424746,Recoletos,https://wikidata.org/entity/Q3814551,41,1,
131013,Situado Aparcabicicletas ROTONDA PUERTA DE ALCALÁ,Salamanca,4,https://wikidata.org/entity/Q1773521,Plaza Independencia,https://wikidata.org/entity/Q16620041,Recoletos,https://wikidata.org/entity/Q3814551,41,1,
131263,Situado Aparcabicicletas ESTACIÓN DE METRO RETIRO,Salamanca,4,https://wikidata.org/entity/Q1773521,Lagasca Street,https://wikidata.org/entity/Q28064981,Recoletos,https://wikidata.org/entity/Q3814551,41,1,
131337,Situado Aparcabicicletas POLIDEPORTIVO FUENTE DEL BERRO,Salamanca,4,https://wikidata.org/entity/Q1773521,"CALLE ELVIRA, 31",,Fuente del Berro,https://wikidata.org/entity/Q3814564,43,1,
132154,Situado Aparcabicicletas CERCANO A LA CASA ÁRABE,Salamanca,4,https://wikidata.org/entity/Q1773521,"Calle de O'Donnell, Madrid",https://wikidata.org/entity/Q5740859,Recoletos,https://wikidata.org/entity/Q3814551,41,1,
133293,Situado Aparcabicicletas REAL CASA DE LA MONEDA,Salamanca,4,https://wikidata.org/entity/Q1773521,Calle de Jorge Juan,https://wikidata.org/entity/Q28070822,Goya,https://wikidata.org/entity/Q3814578,42,1,
133618,Situado Aparcabicicletas PALACIO DE LOS DEPORTES,Salamanca,4,https://wikidata.org/entity/Q1773521,"CALLE LOMBIA, 18",,Goya,https://wikidata.org/entity/Q3814578,42,1,
135605,Situado Aparcabicicletas I.E.S BEATRIZ GALINDO,Salamanca,4,https://wikidata.org/entity/Q1773521,Calle de Goya,https://wikidata.org/entity/Q28015873,Recoletos,https://wikidata.org/entity/Q3814551,41,1,
138273,Situado Aparcabicicletas  Universidad Rey Juan Carlos Campus de Madrid - Manuel Becerra,Salamanca,4,https://wikidata.org/entity/Q1773521,"PLAZA MANUEL BECERRA, 15",,Fuente del Berro,https://wikidata.org/entity/Q3814564,43,1,
138853,Situado Aparcabicicletas EN LA PLAZA,Salamanca,4,https://wikidata.org/entity/Q1773521,"PLAZA MANUEL BECERRA, 8",,La Guindalera,https://wikidata.org/entity/Q3814559,44,1,
139324,Situado Aparcabicicletas C/V C. SERRANO,Salamanca,4,https://wikidata.org/entity/Q1773521,"Calle de Don Ramón de la Cruz, Madrid",https://wikidata.org/entity/Q28052869,Recoletos,https://wikidata.org/entity/Q3814551,41,1,
141419,Situado Aparcabicicletas PLAZA DE TOROS DE LAS VENTAS,Salamanca,4,https://wikidata.org/entity/Q1773521,Alcalá Street,https://wikidata.org/entity/Q2424746,La Guindalera,https://wikidata.org/entity/Q3814559,44,1,
142259,Situado Aparcabicicletas Biblioteca Pública Municipal Buenavista,Salamanca,4,https://wikidata.org/entity/Q1773521,"Avenida de los Toreros, Madrid",https://wikidata.org/entity/Q29918658,La Guindalera,https://wikidata.org/entity/Q3814559,44,1,
142279,Situado Aparcabicicletas EN LA ESTACIÓN DE METRO DIEGO DE LEÓN,Salamanca,4,https://wikidata.org/entity/Q1773521,"Calle de Juan Bravo, Madrid",https://wikidata.org/entity/Q28054647,Lista,https://wikidata.org/entity/Q4779,45,1,
143432,Situado Aparcabicicletas Museo de Arte Público,Salamanca,4,https://wikidata.org/entity/Q1773521,Paseo de la Castellana,https://wikidata.org/entity/Q1473674,Castellana,https://wikidata.org/entity/Q4781,46,1,
145954,Situado Aparcabicicletas C/V CALLE DE MÉJICO,Salamanca,4,https://wikidata.org/entity/Q1773521,Francisco Silvela Street,https://wikidata.org/entity/Q26833642,La Guindalera,https://wikidata.org/entity/Q3814559,44,1,
147565,Situado Aparcabicicletas C.P. GUINDALERA,Salamanca,4,https://wikidata.org/entity/Q1773521,"AVENIDA CAMILO JOSE CELA, 6",,La Guindalera,https://wikidata.org/entity/Q3814559,44,1,
148185,Situado Aparcabicicletas Agencia Estatal de Administración Tributaria,Salamanca,4,https://wikidata.org/entity/Q1773521,"CALLE NUÐEZ DE BALBOA, 125",,Castellana,https://wikidata.org/entity/Q4781,46,1,
148326,Situado Aparcabicicletas EMBAJADA DE ALBANIA,Salamanca,4,https://wikidata.org/entity/Q1773521,María de Molina,https://wikidata.org/entity/Q28058270,Lista,https://wikidata.org/entity/Q4779,45,1,
148778,Situado Aparcabicicletas CENTRO MUNICIPAL MOSCARDÓ,Salamanca,4,https://wikidata.org/entity/Q1773521,"CALLE PILAR DE ZARAGOZA, 93",,La Guindalera,https://wikidata.org/entity/Q3814559,44,1,
150558,Situado Aparcabicicletas Escuela Técnica Superior de Ingenieros Industriales UPM,Chamartín,5,https://wikidata.org/entity/Q1766348,"Calle de Pedro de Valdivia, Madrid",https://wikidata.org/entity/Q28059081,El Viso,https://wikidata.org/entity/Q4778,51,1,
154330,Situado Aparcabicicletas I.E.S. RAMIRO DE MAEZTU,Chamartín,5,https://wikidata.org/entity/Q1766348,Serrano Street,https://wikidata.org/entity/Q5740879,El Viso,https://wikidata.org/entity/Q4778,51,1,
155190,Situado Aparcabicicletas INSTALACIÓN DEPORTIVA BÁSICA SANTA HORTENSIA,Chamartín,5,https://wikidata.org/entity/Q1766348,"Calle de Santa Hortensia, Madrid",https://wikidata.org/entity/Q28943619,Prosperidad,https://wikidata.org/entity/Q4776,52,1,
155947,Situado Aparcabicicletas FRENTE A IBM,Chamartín,5,https://wikidata.org/entity/Q1766348,"Calle de Santa Hortensia, Madrid",https://wikidata.org/entity/Q28943619,Prosperidad,https://wikidata.org/entity/Q4776,52,1,
155979,Situado Aparcabicicletas ESTACIÓN DE METRO PROSPERIDAD,Chamartín,5,https://wikidata.org/entity/Q1766348,"PLAZA PROSPERIDAD, 3",,Ciudad Jardín,https://wikidata.org/entity/Q3773744,53,1,
156740,Situado Aparcabicicletas COLEGIO PÚBLICO PINTOR ROSALES,Chamartín,5,https://wikidata.org/entity/Q1766348,calle del Príncipe de Vergara,https://wikidata.org/entity/Q5741020,El Viso,https://wikidata.org/entity/Q4778,51,1,
157887,Situado Aparcabicicletas PLAZA DE ANDRES SEGOVIA,Chamartín,5,https://wikidata.org/entity/Q1766348,"PLAZA ANDRES SEGOVIA, 2",,Ciudad Jardín,https://wikidata.org/entity/Q3773744,53,1,
157999,Situado Aparcabicicletas AL LADO DE LA FUENTE DE LOS DELFINES,Chamartín,5,https://wikidata.org/entity/Q1766348,"Avenida del Doctor Arce, Madrid",https://wikidata.org/entity/Q29199638,El Viso,https://wikidata.org/entity/Q4778,51,1,
158867,Situado Aparcabicicletas CERCA DE ESTACIÓN DE METRO NUEVOS MINISTERIOS,Chamartín,5,https://wikidata.org/entity/Q1766348,Paseo de la Castellana,https://wikidata.org/entity/Q1473674,El Viso,https://wikidata.org/entity/Q4778,51,1,
159396,Situado Aparcabicicletas PLAZA DE RODOLFO Y ERNESTO HALFFTER,Chamartín,5,https://wikidata.org/entity/Q1766348,"Calle de Suero de Quiñones, Madrid",https://wikidata.org/entity/Q29202471,Ciudad Jardín,https://wikidata.org/entity/Q3773744,53,1,
161602,Situado Aparcabicicletas JARDINES DE PROSPERO SOYNARD,Chamartín,5,https://wikidata.org/entity/Q1766348,"CALLE EUGENIO SALAZAR, 55",,Ciudad Jardín,https://wikidata.org/entity/Q3773744,53,1,
161723,Situado Aparcabicicletas Escuela de Danza Broadway,Chamartín,5,https://wikidata.org/entity/Q1766348,"CALLE PADRE CLARET, 23",,Prosperidad,https://wikidata.org/entity/Q4776,52,1,
161936,Situado Aparcabicicletas Polideportivo Municipal Pradillo,Chamartín,5,https://wikidata.org/entity/Q1766348,calle de Pradillo,https://wikidata.org/entity/Q55868790,Ciudad Jardín,https://wikidata.org/entity/Q3773744,53,1,
163739,Situado Aparcabicicletas C.P. PADRE POVEDA,Chamartín,5,https://wikidata.org/entity/Q1766348,"Avenida de Alfonso XIII, Madrid",https://wikidata.org/entity/Q29397736,Ciudad Jardín,https://wikidata.org/entity/Q3773744,53,1,
164052,Situado Aparcabicicletas ENTRADA PARQUE BERLÍN,Chamartín,5,https://wikidata.org/entity/Q1766348,"Avenida de Ramón y Cajal, Madrid",https://wikidata.org/entity/Q30467128,Ciudad Jardín,https://wikidata.org/entity/Q3773744,53,1,
166611,Situado Aparcabicicletas AL LADO DEL AYUNTAMIENTO,Chamartín,5,https://wikidata.org/entity/Q1766348,"CALLE HERREROS DE TEJADA, 7",,Hispanoamérica,https://wikidata.org/entity/Q3814573,54,1,
167171,Situado Aparcabicicletas POLIDEPORTIVO PADRE DAMIÁN,Chamartín,5,https://wikidata.org/entity/Q1766348,"Calle del Padre Damián, Madrid",https://wikidata.org/entity/Q28740210,Hispanoamérica,https://wikidata.org/entity/Q3814573,54,1,
167650,Situado Aparcabicicletas ESCUELA UNIVERSITARIA DE DISEÑO,Chamartín,5,https://wikidata.org/entity/Q1766348,"Avenida de Alfonso XIII, Madrid",https://wikidata.org/entity/Q29397736,Hispanoamérica,https://wikidata.org/entity/Q3814573,54,1,
167812,Situado Aparcabicicletas JUNTO A ZONA AJARDINADA,Chamartín,5,https://wikidata.org/entity/Q1766348,"Calle de Juan Ramón Jiménez, Madrid",https://wikidata.org/entity/Q29018444,Hispanoamérica,https://wikidata.org/entity/Q3814573,54,1,
168626,Situado Aparcabicicletas MINISTERIO DE HACIENDA. METRO CUZCO,Chamartín,5,https://wikidata.org/entity/Q1766348,Paseo de la Castellana,https://wikidata.org/entity/Q1473674,Hispanoamérica,https://wikidata.org/entity/Q3814573,54,1,
168705,Situado Aparcabicicletas FRENTE A EDIFICIO COMERCIAL,Chamartín,5,https://wikidata.org/entity/Q1766348,avenida de Alberto Alcocer,https://wikidata.org/entity/Q26833742,Hispanoamérica,https://wikidata.org/entity/Q3814573,54,1,
168988,Situado Aparcabicicletas PLAZA REPÚBLICA DOMINICANA,Chamartín,5,https://wikidata.org/entity/Q1766348,calle del Príncipe de Vergara,https://wikidata.org/entity/Q5741020,Nueva España,https://wikidata.org/entity/Q10338128,55,1,
169252,Situado Aparcabicicletas CERCANO A COLEGIO SAGRADO CORAZÓN,Chamartín,5,https://wikidata.org/entity/Q1766348,"CALLE PARAGUAY, 8",,Nueva España,https://wikidata.org/entity/Q10338128,55,1,
169332,Situado Aparcabicicletas CENTRO MEDICO MILENIUM COSTA RICA,Chamartín,5,https://wikidata.org/entity/Q1766348,"PLAZA JOSE MARIA SOLER, 7",,Nueva España,https://wikidata.org/entity/Q10338128,55,1,
169946,Situado Aparcabicicletas COLEGIO NUESTRA SEÑORA DE LA MERCED,Chamartín,5,https://wikidata.org/entity/Q1766348,"Avenida de Alfonso XIII, Madrid",https://wikidata.org/entity/Q29397736,Nueva España,https://wikidata.org/entity/Q10338128,55,1,
170099,Situado Aparcabicicletas JUNTO A JARDÍN DE GLORIA FUERTES,Chamartín,5,https://wikidata.org/entity/Q1766348,"Avenida de Alfonso XIII, Madrid",https://wikidata.org/entity/Q29397736,Nueva España,https://wikidata.org/entity/Q10338128,55,1,
170181,Situado Aparcabicicletas EMBAJADA DE COSTA RICA,Chamartín,5,https://wikidata.org/entity/Q1766348,"Calle de Juan Hurtado de Mendoza, Madrid",https://wikidata.org/entity/Q54486212,Nueva España,https://wikidata.org/entity/Q10338128,55,1,
205202,Situado Aparcabicicletas INSTALACIÓN DEPORTIVA VEREDA DE GANAPANES,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE BECERREA, 4",,El Pilar,https://wikidata.org/entity/Q3773964,84,1,
205468,Situado Aparcabicicletas CENTRO EDUCACION PRIMARIA GUATEMALA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE CELANOVA, 2",,El Pilar,https://wikidata.org/entity/Q3773964,84,1,
207288,Situado Aparcabicicletas I.E.S GREGORIO MARAÑON,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AVENIDA EL FERROL, 43",,El Pilar,https://wikidata.org/entity/Q3773964,84,1,
207342,Situado Aparcabicicletas CUATRO TORRES BUSINESS AREA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,Sinesio Delgado Street,https://wikidata.org/entity/Q52245452,La Paz,https://wikidata.org/entity/Q5869740,85,1,
208440,Situado Aparcabicicletas C.P. BREOGÁN,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,Calle de Ginzo de Limia,https://wikidata.org/entity/Q105624986,La Paz,https://wikidata.org/entity/Q5869740,85,1,
209788,Situado Aparcabicicletas Inst. Deportiva Básica Isla de Tabarca,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE SANTIAGO DE COMPOSTELA, 104",,PEÑA GRANDE,,83,1,
211592,Situado Aparcabicicletas Parque del Poblado San Francisco (Carril Bici),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE FRESNEDILLAS, 8 A",,Fuentelarreina,https://wikidata.org/entity/Q10286156,82,1,
211608,Situado Aparcabicicletas POLIDEPORTIVO VICENTE DEL BOSQUE,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"Avenida de Monforte de Lemos, Madrid",https://wikidata.org/entity/Q52683954,La Paz,https://wikidata.org/entity/Q5869740,85,1,
212414,Situado Aparcabicicletas IES PRINCIPE FELIPE,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"Avenida de Monforte de Lemos, Madrid",https://wikidata.org/entity/Q52683954,La Paz,https://wikidata.org/entity/Q5869740,85,1,
212758,Situado Aparcabicicletas COLEGIO BRAVO MURILLO,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE FERMIN CABALLERO, 82",,PEÑA GRANDE,,83,1,
214609,Situado Aparcabicicletas COLEGIO LA SALLE,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE ISLA DE AROSA, 47",,PEÑA GRANDE,,83,1,
214877,Situado Aparcabicicletas COLEGIO PÚBLICO ALHAMBRA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE RAMON GOMEZ DE LA SERNA, 103",,PEÑA GRANDE,,83,1,
214966,Situado Aparcabicicletas C.P. CARDENAL HERRERA ORIA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE FERMIN CABALLERO, 68",,El Pilar,https://wikidata.org/entity/Q3773964,84,1,
215420,Situado Aparcabicicletas CASA DE NIÑOS ARROYOFRESNO,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"PLAZA PICO SALVAGUARDIA, 8",,PEÑA GRANDE,,83,1,
215681,Situado Aparcabicicletas PARROQUIA DE SANTA MARIA DE LA ESPERANZA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,Calle de Ginzo de Limia,https://wikidata.org/entity/Q105624986,El Pilar,https://wikidata.org/entity/Q3773964,84,1,
215745,Situado Aparcabicicletas POLIDEPORTIVO LA MASO,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AVENIDA VENTISQUERO DE LA CONDESA, 2",,Mirasierra,https://wikidata.org/entity/Q31134,87,1,
216205,Situado Aparcabicicletas Barrio de Argentina. Anillo verde ciclista. Frente a la cancha.,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE ROSALIA DE CASTRO, 69",,PEÑA GRANDE,,83,1,
216640,Situado Aparcabicicletas INS.DEP/METRO LACOMA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE RISCOS DE POLANCO, 3",,PEÑA GRANDE,,83,1,
216786,Situado Aparcabicicletas C.E.I.P. LORENZO LUZURIAGA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE VALENCIA DE DON JUAN, 4",,La Paz,https://wikidata.org/entity/Q5869740,85,1,
216969,Situado Aparcabicicletas C.P. ENRIQUE GRANADOS,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE VIRGEN DE ARANZAZU, 5",,Valverde,https://wikidata.org/entity/Q31132,86,1,
217387,Situado Aparcabicicletas INSTALACION DEPORTIVA MIRADOR DE LA REINA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE CERRO MINGUETE, 156",,Mirasierra,https://wikidata.org/entity/Q31134,87,1,
217414,Situado Aparcabicicletas COLEGIO FOMENTO MONTEALTO,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE LA MASO, 76",,Mirasierra,https://wikidata.org/entity/Q31134,87,1,
217460,Situado Aparcabicicletas IES DAMASO ALONSO,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE ALFREDO MARQUERIE, 21",,La Paz,https://wikidata.org/entity/Q5869740,85,1,
217575,Situado Aparcabicicletas BIBLIOTECA PUBLICA RAFAEL ALBERTI,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE SANGENJO, 38",,La Paz,https://wikidata.org/entity/Q5869740,85,1,
217666,Situado Aparcabicicletas CERCANIAS RAMON Y CAJAL,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE FRANCISCO SANCHA, 44",,Valverde,https://wikidata.org/entity/Q31132,86,1,
217909,Situado Aparcabicicletas POLIGONO INDUSTRIAL DE FUENCARRAL,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE LABASTIDA, 1",,Valverde,https://wikidata.org/entity/Q31132,86,1,
218442,Situado Aparcabicicletas CENTRO CULTURAL ALFREDO KRAUS,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"GLORIETA PRADERA DE VAQUERIZAS, 9",,Mirasierra,https://wikidata.org/entity/Q31134,87,1,
218669,Situado Aparcabicicletas COLEGIO MIRASIERRA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE LA MASO, 22",,Mirasierra,https://wikidata.org/entity/Q31134,87,1,
219187,Situado Aparcabicicletas ANILLO VERDE CICLISTA (parque Arroyo Fresno),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE SENDA DEL INFANTE, 36",,Mirasierra,https://wikidata.org/entity/Q31134,87,1,
220887,Situado Aparcabicicletas COLEGIO EDUCACION ESPECIAL FRANCISCO DEL POZO,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLEJON DOMINE, 6",,Valverde,https://wikidata.org/entity/Q31132,86,1,
221789,Situado Aparcabicicletas ARROYOFRESNO M-612 ACCESO M-40,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE LEONOR LOPEZ DE CORDOBA, 2",,Mirasierra,https://wikidata.org/entity/Q31134,87,1,
222575,Situado Aparcabicicletas COLEGIO PUBLICO VASCO NUÑEZ DE BALBOA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE NUESTRA SEÐORA DE VALVERDE, 149",,Valverde,https://wikidata.org/entity/Q31132,86,1,
223050,Situado Aparcabicicletas INSTALACIÓN DEPORTIVA BÁSICA TRES OLIVOS,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE ROCINANTE, 15",,Valverde,https://wikidata.org/entity/Q31132,86,1,
223230,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AVENIDA SANTO DOMINGO DE LA CALZADA, 1",,Valverde,https://wikidata.org/entity/Q31132,86,1,
223251,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AVENIDA SANTO DOMINGO DE LA CALZADA, 1",,Valverde,https://wikidata.org/entity/Q31132,86,1,
223280,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Santo Domingo de la Calzada 1),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AVENIDA SANTO DOMINGO DE LA CALZADA, 1",,Valverde,https://wikidata.org/entity/Q31132,86,1,
223286,Situado Aparcabicicletas ANILLO VERDE CICLISTA (C/ Palas del Rey 4),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE PALAS DE REY, 4",,Valverde,https://wikidata.org/entity/Q31132,86,1,
223776,Situado Aparcabicicletas ANILLO VERDE CICLISTA (Avda Monasterio del Escorial 3),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AVENIDA MONASTERIO DE EL ESCORIAL, 3",,El Goloso,https://wikidata.org/entity/Q10271137,88,1,
224147,Situado Aparcabicicletas ANILLO VERDE CICLISTA (C/ Nuestra señora de Valverde 225),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"Calle de Nuestra Señora de Valverde, Madrid",https://wikidata.org/entity/Q56256719,Valverde,https://wikidata.org/entity/Q31132,86,1,
224514,Situado Aparcabicicletas ANILLO VERDE CICLISTA (autovía M-40),Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AUTOVIA M-40, 5650",,El Goloso,https://wikidata.org/entity/Q10271137,88,1,
224541,Situado Aparcabicicletas ANILLO VERDE CICLISTA,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"AUTOVIA M-40, 5650",,El Goloso,https://wikidata.org/entity/Q10271137,88,1,
224772,Situado Aparcabicicletas CENTRO COMERCIAL MONTECARMELO,Fuencarral-El Pardo,8,https://wikidata.org/entity/Q656196,"CALLE MONASTERIO DE ARLANZA, 20",,El Goloso,https://wikidata.org/entity/Q10271137,88,1,
3569405,SITUADO APARCABICICLETAS - C/ DUQUE DE NAJERA Nº3,Centro,1,https://wikidata.org/entity/Q1763376,Calle del Duque de Nájera,https://wikidata.org/entity/Q87069512,Palacio,https://wikidata.org/entity/Q2136510,11,1,
528404,SITUADOS_APARCABICICLETAS - METRO CIUDAD DE LOS ÁNGELES,Villaverde,17,https://wikidata.org/entity/Q919536,"CALLE TERTULIA, 17",,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
528405,"SITUADOS_APARCABICICLETAS - 
LA N@VE - CALLE DEL ROMERAL 11",Villaverde,17,https://wikidata.org/entity/Q919536,"CALLE ROMERAL, 11",,Los Ángeles,https://wikidata.org/entity/Q390462,175,1,
528412,SITUADOS_APARCABICICLETAS - CALLE DE ALCOCER 3,Villaverde,17,https://wikidata.org/entity/Q919536,avenida de Alberto Alcocer,https://wikidata.org/entity/Q26833742,Los Ángeles,https://wikidata.org/entity/Q390462,175,1,
528413,SITUADOS_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL SAN CRISTÓBAL,Villaverde,17,https://wikidata.org/entity/Q919536,"PLAZA PINAZO, 9",,San Cristóbal,https://wikidata.org/entity/Q390457,172,1,
528411,SITUADOS_APARCABICICLETAS - PASEO DE LOS GIGANTES Y CABEZUDOS 70,Villaverde,17,https://wikidata.org/entity/Q919536,"PASEO GIGANTES Y CABEZUDOS, 70",,Los Ángeles,https://wikidata.org/entity/Q390462,175,1,
528414,SITUADOS_APARCABICICLETAS - PLAZA DE AGATA 11,Villaverde,17,https://wikidata.org/entity/Q919536,"PLAZA AGATA, 11",,VILLAVERDE,,171,1,
528415,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO PLATA Y CASTAÑAR,Villaverde,17,https://wikidata.org/entity/Q919536,"PASEO PLATA Y CASTAÑAR, 7",,VILLAVERDE,,171,1,
528417,SITUADOS_APARCABICICLETAS - PASEO DE LAS MORERAS 5,Villaverde,17,https://wikidata.org/entity/Q919536,"PASEO MORERAS, 5",,VILLAVERDE,,171,1,
528418,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO LOS ROSALES,Villaverde,17,https://wikidata.org/entity/Q919536,"AVENIDA LOS ROSALES, 131",,Butarque,https://wikidata.org/entity/Q390453,173,1,
528420,SITUADOS_APARCABICICLETAS - PASEO DE ALBERTO PALACIOS 13,Villaverde,17,https://wikidata.org/entity/Q919536,"PASEO ALBERTO PALACIOS, 16",,VILLAVERDE,,171,1,
528422,SITUADOS_APARCABICICLETAS - CALLE DE LA TERTULIA 3,Villaverde,17,https://wikidata.org/entity/Q919536,"CALLE TERTULIA, 1",,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
528425,"SITUADOS_APARCABICICLETAS - CONSERVATORIO PROFESIONAL DE MÚSICA ""VICTORIA DE LOS ÁNGELES"" MADRID",Villaverde,17,https://wikidata.org/entity/Q919536,"AVENIDA OROVILLA, 51",,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
528428,SITUADOS_APARCABICICLETAS - COLEGIO PÚBLICO EL GRECO,Villaverde,17,https://wikidata.org/entity/Q919536,"CALLE ESTEFANITA, 7",,Butarque,https://wikidata.org/entity/Q390453,173,1,
528430,SITUADOS_APARCABICICLETAS - POLIDEPORTIVO DE MARCONI,Villaverde,17,https://wikidata.org/entity/Q919536,Main Street,https://wikidata.org/entity/Q2507112,VILLAVERDE,,171,1,
528435,SITUADOS_APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL FÉLIX RUBIO,Villaverde,17,https://wikidata.org/entity/Q919536,"CALLE CIUDADANIA, 5",,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
528439,SITUADOS_APARCABICICLETAS - CERCANÍAS PUENTE ALCOCER,Villaverde,17,https://wikidata.org/entity/Q919536,avenida de Alberto Alcocer,https://wikidata.org/entity/Q26833742,VILLAVERDE,,171,1,
528440,SITUADOS_APARCABICICLETAS - CALLE DE MARIA BARRIENTOS 2,Villaverde,17,https://wikidata.org/entity/Q919536,"CALLE MARIA BARRIENTOS, 2",,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
528443,SITUADOS_APARCABICICLETAS - RESIDENCIA VILLAVERDE ALZHEIMER GESTIÓN PÚBLICA,Villaverde,17,https://wikidata.org/entity/Q919536,"CARRETERA VILLAVERDE A VALLECAS, 38",,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
528446,SITUADOS_APARCABICICLETAS - AVENIDA  OROVILLA 35,Villaverde,17,https://wikidata.org/entity/Q919536,"AVENIDA OROVILLA, 35",,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
528451,SITUADOS_APARCABICICLETAS - METRO VILLAVERDE BAJO - CRUCE,Villaverde,17,https://wikidata.org/entity/Q919536,Avenida de Andalucía,https://wikidata.org/entity/Q5714182,Los Rosales,https://wikidata.org/entity/Q10319807,174,1,
